iri	iri label	pathogen	pathogen label	host	host label
OOPS:0002716	Speckled blotch (Septoria blight)	NCBITaxon_1351752	(teleomorph: Phaeosphaeria avenaria G. F. Weber) O. Eriksson)	NCBITaxon_4498	Avena sativa L.
OOPS:0002885	Stagonospora blotch (glume blotch)	NCBITaxon_13684	(teleomorph: Phaeosphaeria nodorum (E. Müller) Hedjaroude	NCBITaxon_4550	Secale cereale L.
OOPS:0001794	Melanosis	NCBITaxon_120510	(teleomorph: Pleospora tarda E. Simmons)	NCBITaxon_3818	Arachis hypogaea L.
OOPS:0002682	Stemphylium leaf spot	NCBITaxon_120510	(teleomorph: Pleospora tarda E. Simmons)	NCBITaxon_4236	Lactuca sativa L.
OOPS:0003441	Target spot (ring spot)	NCBITaxon_120510	(teleomorph: Pleospora tarda E. Simmons)	NCBITaxon_57577	Trifolium pratense L.
OOPS:0001960	Stemphylium blight	NCBITaxon_120510	(teleomorph: Pleospora tarda Simmons)	NCBITaxon_3864	Lens culinaris Medik.
OOPS:0002749	Leaf blotch and crown rot (Helminthosporium leaf blotch)	NCBITaxon_53484	(teleomorph: Pyrenophora avenae Ito & Kuribayashi)	NCBITaxon_4498	Avena sativa L.
OOPS:0002207	Dematophora root rot (Rosellinia root rot)	NCBITaxon_77044	(teleomorph: Rosellinia necatrix Prill.)	NCBITaxon_3983	Manihot esculenta Crantz
OOPS:0003457	Anther mold	NCBITaxon_279361	(teleomorph: Sclerotinia spermophila M. Noble)	NCBITaxon_57577	Trifolium pratense L.
OOPS:0002944	Helminthosporium root rot	NCBITaxon_119929	(teleomorph: Setosphaeria pedicellata (R.R. Nelson) K.J. Leonard & E.G. Suggs)	NCBITaxon_4577	Zea mays L.
OOPS:0003022	Leaf spots, minor	NCBITaxon_39953	(teleomorph: Setosphaeria prolata K.J. Leonard & E.G. Suggs)	NCBITaxon_4577	Zea mays L.
OOPS:0002871	Narrow brown leaf spot	NCBITaxon_706553	(teleomorph: Sphaerulina oryzina K. Hara)	NCBITaxon_4530	Oryza sativa L.
OOPS:0000923	Damping off	NCBITaxon_107832	(teleomorph: Thanatephorus cucumeris (A. B. Frank) Donk)	NCBITaxon_3649	Carica papaya L.
OOPS:0000924	Root rot	NCBITaxon_107832	(teleomorph: Thanatephorus cucumeris (A. B. Frank) Donk)	NCBITaxon_3649	Carica papaya L.
OOPS:0001358	Damping-off	NCBITaxon_107832	(teleomorph: Thanatephorus cucumeris (A. B. Frank) Donk)	NCBITaxon_3707	Brassica juncea var. crispifolia
OOPS:0003363	Stem and tuber rot	NCBITaxon_107832	(teleomorph: Thanatephorus cucumeris (A. B. Frank) Donk)	NCBITaxon_49745	Dahlia sp.
OOPS:0001790	Pod rot (pod breakdown)	NCBITaxon_107832	(teleomorph: Thanatephorus cucumeris (A. Frank) Donk)	NCBITaxon_3818	Arachis hypogaea L.
OOPS:0001260	Bottom rot, damping-off, headrot, seedling root rot, wire stem, and basal stem rot	NCBITaxon_107832	(teleomorph: Thanatephorus cucumeris (A.B. Frank) Donk)	NCBITaxon_3705	Brassica
OOPS:0001448	Bottom rot, damping-off, headrot, seedling root rot, wire stem, and basal stem rot	NCBITaxon_107832	(teleomorph: Thanatephorus cucumeris (A.B. Frank) Donk)	NCBITaxon_3725	Raphanus
OOPS:0002208	Damping-off, root rot, and seedling blight	NCBITaxon_107832	(teleomorph: Thanatephorus cucumeris (A.B. Frank) Donk)	NCBITaxon_4005	Linum usitatissimum
OOPS:0002209	Damping-off, root rot, and seedling blight	NCBITaxon_107832	(teleomorph: Thanatephorus cucumeris (A.B. Frank) Donk)	NCBITaxon_4005	Linum
OOPS:0002238	Sore shin and damping-off	NCBITaxon_107832	(teleomorph: Thanatephorus cucumeris (A.B. Frank) Donk)	NCBITaxon_4097	Nicotiana tabacum L.
OOPS:0002431	Rhizoctonia blight, stem canker	NCBITaxon_107832	(teleomorph: Thanatephorus cucumeris (A.B. Frank) Donk)	NCBITaxon_4222	Carthamus tinctorius L.
OOPS:0002526	Rhizoctonia seedling blight	NCBITaxon_107832	(teleomorph: Thanatephorus cucumeris (A.B. Frank) Donk)	NCBITaxon_4232	Helianthus annuus
OOPS:0002591	Rhizoctonia seedling blight	NCBITaxon_107832	(teleomorph: Thanatephorus cucumeris (A.B. Frank) Donk)	NCBITaxon_4233	Helianthus tuberosus
OOPS:0002679	Bottom rot	NCBITaxon_107832	(teleomorph: Thanatephorus cucumeris (A.B. Frank) Donk)	NCBITaxon_4236	Lactuca sativa L.
OOPS:0002709	Rhizoctonia root rot	NCBITaxon_107832	(teleomorph: Thanatephorus cucumeris (A.B. Frank) Donk)	NCBITaxon_4498	Avena sativa L.
OOPS:0002938	Banded leaf and sheath spot*	NCBITaxon_107832	(teleomorph: Thanatephorus cucumeris (A.B. Frank) Donk)	NCBITaxon_4577	Zea mays L.
OOPS:0003098	Rhizoctonia ear rot (sclerotial rot)	NCBITaxon_63190	(teleomorph: Waitea circinata Warcup & Talbot)	NCBITaxon_4577	Zea mays L.
OOPS:0002841	Water-mold (seed-rot and seedling disease)	NCBITaxon_112027	Achlya conspicua Coker	NCBITaxon_4530	Oryza sativa L.
OOPS:0002864	Water-mold (seed-rot and seedling disease)	NCBITaxon_4767	Achlya klebsiana Pieters	NCBITaxon_4530	Oryza sativa L.
OOPS:0001890	Brown spot	NCBITaxon_80867	Acidovorax avenae subsp. cattleya (Pavarino 1911) Willems et al. 1992	NCBITaxon_38236	Cattleya
OOPS:0003067	Black bundle disease	NCBITaxon_5046	Acremonium strictum W. Gams	NCBITaxon_4577	Zea mays L.
OOPS:0003068	Cephalosporium kernel rot	NCBITaxon_5046	Acremonium strictum W. Gams	NCBITaxon_4577	Zea mays L.
OOPS:0002012	Acrocalymma root and crown rot	NCBITaxon_1589763	Acrocalymma medicaginis Alcorn & J. A. G. Irwin	NCBITaxon_3879	Medicago sativa L.
OOPS:0001918	Acrophialophora wilt	NCBITaxon_391091	Acrophialophora fusispora (Saksena) M.B. Ellis	NCBITaxon_3827	Cicer arietinum L.
OOPS:0000476	Rust	NCBITaxon_5301	Aecidium campanulastri G. W. Wils. Coleosporium tussilaginis (Pers.) Lev. in C. d'Orb Puccinia campanulae Carmich. ex. Berk in Sm.	NCBITaxon_171910	Campanula carpatica Jacq.
OOPS:0003367	Crown gall	NCBITaxon_358	Agrobacterium tumefaciens (Smith & Town.) Conn.	NCBITaxon_49745	Dahlia sp.
OOPS:0003386	Crown gall	NCBITaxon_358	Agrobacterium tumefaciens (Smith & Townsend 1907) Conn 1942	NCBITaxon_51240	Juglans regia
OOPS:0000188	Crown gall	NCBITaxon_358	Agrobacterium tumefaciens (Smith & Townsend) Conn	NCBITaxon_140311	Prunus cerasus
OOPS:0000331	Crown gall	NCBITaxon_358	Agrobacterium tumefaciens (Smith & Townsend) Conn	NCBITaxon_161934	Beta vulgaris L.
OOPS:0000557	Crown gall	NCBITaxon_358	Agrobacterium tumefaciens (Smith & Townsend) Conn	NCBITaxon_23211	Pyrus communis L.
OOPS:0000761	Crown gall	NCBITaxon_358	Agrobacterium tumefaciens (Smith & Townsend) Conn	NCBITaxon_3483	Cannabis sativa L.
OOPS:0000804	Crown gall	NCBITaxon_358	Agrobacterium tumefaciens (Smith & Townsend) Conn	NCBITaxon_3486	Humulus lupulus L.
OOPS:0001147	Crown gall	NCBITaxon_358	Agrobacterium tumefaciens (Smith & Townsend) Conn	NCBITaxon_36596	Prunus armeniaca L.
OOPS:0001306	Crown gall	NCBITaxon_358	Agrobacterium tumefaciens (Smith & Townsend) Conn	NCBITaxon_3705	Brassica
OOPS:0001464	Crown gall	NCBITaxon_358	Agrobacterium tumefaciens (Smith & Townsend) Conn	NCBITaxon_3725	Raphanus
OOPS:0002045	Crown gall	NCBITaxon_358	Agrobacterium tumefaciens (Smith & Townsend) Conn	NCBITaxon_3879	Medicago sativa L.
OOPS:0002386	Crown gall	NCBITaxon_358	Agrobacterium tumefaciens (Smith & Townsend) Conn	NCBITaxon_4120	Ipomoea batatas [L.] Lam.
OOPS:0002475	Crown gall	NCBITaxon_358	Agrobacterium tumefaciens (Smith & Townsend) Conn	NCBITaxon_42229	Prunus avium
OOPS:0003491	Crown gall	NCBITaxon_358	Agrobacterium tumefaciens (Smith & Townsend) Conn	NCBITaxon_85262	Saintpaulia ionantha Wendl.
OOPS:0000897	Crown gall	NCBITaxon_358	Agrobacterium tumefaciens (Smith & Townsend) Conn.	NCBITaxon_3641	Theobroma cacao L.
OOPS:0000046	Crown gall	NCBITaxon_358	Agrobacterium tumefaciens (Smith and Townsend 1907) Conn 1942	NCBITaxon_13450	Corylus
OOPS:0000062	Crown gall	NCBITaxon_358	Agrobacterium tumefaciens (Smith and Townsend 1907) Conn 1942	NCBITaxon_13451	Corylus avellana
OOPS:0000270	Crown gall	NCBITaxon_358	Agrobacterium tumefaciens (Smith and Townsend 1907) Conn 1942	NCBITaxon_145471	Brassica campestris
OOPS:0000386	Crown gall	NCBITaxon_358	Agrobacterium tumefaciens (Smith and Townsend 1907) Conn 1942	NCBITaxon_167998	Anemone coronaria L.
OOPS:0000400	Crown gall	NCBITaxon_358	Agrobacterium tumefaciens (Smith and Townsend 1907) Conn 1942	NCBITaxon_170922	Primula malacoides
OOPS:0000425	Crown gall	NCBITaxon_358	Agrobacterium tumefaciens (Smith and Townsend 1907) Conn 1942	NCBITaxon_170924	Primula obconica
OOPS:0000450	Crown gall	NCBITaxon_358	Agrobacterium tumefaciens (Smith and Townsend 1907) Conn 1942	NCBITaxon_170926	Primula sinensis
OOPS:0000470	Crown gall	NCBITaxon_358	Agrobacterium tumefaciens (Smith and Townsend 1907) Conn 1942	NCBITaxon_171910	Campanula carpatica Jacq.
OOPS:0000494	Crown gall	NCBITaxon_358	Agrobacterium tumefaciens (Smith and Townsend 1907) Conn 1942	NCBITaxon_175104	Primula vulgaris
OOPS:0000495	Crown gall	NCBITaxon_358	Agrobacterium tumefaciens (Smith and Townsend 1907) Conn 1942	NCBITaxon_175104	Primula acaulis
OOPS:0000623	Crown gall	NCBITaxon_358	Agrobacterium tumefaciens (Smith and Townsend 1907) Conn 1942	NCBITaxon_29780	Mangifera indica L.
OOPS:0001307	Crown gall	NCBITaxon_358	Agrobacterium tumefaciens (Smith and Townsend 1907) Conn 1942	NCBITaxon_3705	Brassica napus
OOPS:0001415	Crown gall	NCBITaxon_358	Agrobacterium tumefaciens (Smith and Townsend 1907) Conn 1942	NCBITaxon_3711	Brassica rapa
OOPS:0001507	Crown gall	NCBITaxon_358	Agrobacterium tumefaciens (Smith and Townsend 1907) Conn 1942	NCBITaxon_37495	Euphorbia pulcherrima Willd. ex Klotzsch
OOPS:0001626	Crown gall	NCBITaxon_358	Agrobacterium tumefaciens (Smith and Townsend 1907) Conn 1942	NCBITaxon_3760	Prunus persica
OOPS:0001627	Crown gall	NCBITaxon_358	Agrobacterium tumefaciens (Smith and Townsend 1907) Conn 1942	NCBITaxon_3760	Prunus persica var. nucipersica
OOPS:0000692	Crown gall	NCBITaxon_358	Agrobacterium tumefaciens (Smith and Townsend) Conn	NCBITaxon_3435	Persea americana Miller
OOPS:0002557	Crown gall	NCBITaxon_358	Agrobacterium tumefaciens (Smith and Townsend) Conn	NCBITaxon_4232	Helianthus annuus
OOPS:0002622	Crown gall	NCBITaxon_358	Agrobacterium tumefaciens (Smith and Townsend) Conn	NCBITaxon_4233	Helianthus tuberosus
OOPS:0002194	Bacterial stem gall	NCBITaxon_358	Agrobacterium tumefaciens (Smith and Townsend) Conn Biovar 1	NCBITaxon_3983	Manihot esculenta Crantz
OOPS:0000299	White rust = staghead	NCBITaxon_65357	Albugo candida (Pers.) Kunze	NCBITaxon_145471	Brassica campestris
OOPS:0001351	White rust = staghead	NCBITaxon_65357	Albugo candida (Pers.) Kunze	NCBITaxon_3705	Brassica napus
OOPS:0001444	White rust = staghead	NCBITaxon_65357	Albugo candida (Pers.) Kunze	NCBITaxon_3711	Brassica rapa
OOPS:0001350	White rust and staghead	NCBITaxon_65357	Albugo candida (Pers.) Kunze (Peronospora sp. commonly present in staghead phase)	NCBITaxon_3705	Brassica
OOPS:0001383	White rust	NCBITaxon_65357	Albugo candida (Pers.) Kunze (Peronospora sp. commonly present in staghead phase)	NCBITaxon_3707	Brassica juncea var. crispifolia
OOPS:0001479	White rust and staghead	NCBITaxon_65357	Albugo candida (Pers.) Kunze (Peronospora sp. commonly present in staghead phase)	NCBITaxon_3725	Raphanus
OOPS:0002380	White rust (Leaf mold, Blister rust)	NCBITaxon_295094	Albugo ipomoeae-panduratae (Schwein.) Swingle	NCBITaxon_4120	Ipomoea batatas [L.] Lam.
OOPS:0000832	White rust	NCBITaxon_226325	Albugo occidentalis G. W. Wils.	NCBITaxon_3562	Spinacia oleracea L.
OOPS:0000101	White rust	NCBITaxon_572139	Albugo tragopogonis (Pers.) S.F. Gray	NCBITaxon_13547	Gerbera jamesonii H. Bolus ex J. D. Hook
OOPS:0002578	White rust	NCBITaxon_572139	Albugo tragopogonis (Pers.) S.F. Gray	NCBITaxon_4232	Helianthus annuus
OOPS:0002643	White rust	NCBITaxon_572139	Albugo tragopogonis (Pers.) S.F. Gray	NCBITaxon_4233	Helianthus tuberosus
OOPS:0003375	Leaf spot	NCBITaxon_5599	Alternaria alternata (Fr.:Fr.) Keissl	NCBITaxon_49745	Dahlia sp.
OOPS:0000100	Alternaria leaf spot	NCBITaxon_5599	Alternaria alternata (Fr.:Fr.) Keissl.	NCBITaxon_13547	Gerbera jamesonii H. Bolus ex J. D. Hook
OOPS:0000219	Alternaria rot	NCBITaxon_5599	Alternaria alternata (Fr.:Fr.) Keissl.	NCBITaxon_140311	Prunus cerasus
OOPS:0000349	Alternaria leaf spot	NCBITaxon_5599	Alternaria alternata (Fr.:Fr.) Keissl.	NCBITaxon_161934	Beta vulgaris L.
OOPS:0000576	Black spot (of Japanese pear)*	NCBITaxon_5599	Alternaria alternata (Fr.:Fr.) Keissl.	NCBITaxon_23211	Pyrus communis L.
OOPS:0000659	Alternaria leaf spots	NCBITaxon_5599	Alternaria alternata (Fr.:Fr.) Keissl.	NCBITaxon_29780	Mangifera indica L.
OOPS:0000660	Fruit rot	NCBITaxon_5599	Alternaria alternata (Fr.:Fr.) Keissl.	NCBITaxon_29780	Mangifera indica L.
OOPS:0000778	Brown blight	NCBITaxon_5599	Alternaria alternata (Fr.:Fr.) Keissl.	NCBITaxon_3483	Cannabis sativa L.
OOPS:0000979	Alternaria fruit spot	NCBITaxon_5599	Alternaria alternata (Fr.:Fr.) Keissl.	NCBITaxon_3649	Carica papaya L.
OOPS:0000980	Stem-end rot	NCBITaxon_5599	Alternaria alternata (Fr.:Fr.) Keissl.	NCBITaxon_3649	Carica papaya L.
OOPS:0001176	Alternaria spot and fruit rot	NCBITaxon_5599	Alternaria alternata (Fr.:Fr.) Keissl.	NCBITaxon_36596	Prunus armeniaca L.
OOPS:0001726	Alternaria rot	NCBITaxon_5599	Alternaria alternata (Fr.:Fr.) Keissl.	NCBITaxon_3760	Prunus persica
OOPS:0001727	Alternaria rot	NCBITaxon_5599	Alternaria alternata (Fr.:Fr.) Keissl.	NCBITaxon_3760	Prunus persica var. nucipersica
OOPS:0001847	Alternaria spot and veinal necrosis	NCBITaxon_5599	Alternaria alternata (Fr.:Fr.) Keissl.	NCBITaxon_3818	Arachis hypogaea L.
OOPS:0001943	Alternaria blight	NCBITaxon_5599	Alternaria alternata (Fr.:Fr.) Keissl.	NCBITaxon_3827	Cicer arietinum L.
OOPS:0002176	Alternaria blight	NCBITaxon_5599	Alternaria alternata (Fr.:Fr.) Keissl.	NCBITaxon_3888	Pisum sativum L.
OOPS:0002272	Brown spot	NCBITaxon_5599	Alternaria alternata (Fr.:Fr.) Keissl.	NCBITaxon_4097	Nicotiana tabacum L.
OOPS:0002410	Alternaria leaf spot and leaf petiole and stem blight	NCBITaxon_5599	Alternaria alternata (Fr.:Fr.) Keissl.	NCBITaxon_4120	Ipomoea batatas [L.] Lam.
OOPS:0002506	Alternaria rot	NCBITaxon_5599	Alternaria alternata (Fr.:Fr.) Keissl.	NCBITaxon_42229	Prunus avium
OOPS:0003088	Ear rots, minor	NCBITaxon_5599	Alternaria alternata (Fr.:Fr.) Keissl.	NCBITaxon_4577	Zea mays L.
OOPS:0003089	Leaf spots, minor	NCBITaxon_5599	Alternaria alternata (Fr.:Fr.) Keissl.	NCBITaxon_4577	Zea mays L.
OOPS:0003090	Root rots, minor	NCBITaxon_5599	Alternaria alternata (Fr.:Fr.) Keissl.	NCBITaxon_4577	Zea mays L.
OOPS:0003336	Leaf spot	NCBITaxon_5599	Alternaria alternata (Fr.:Fr.) Keissl.	NCBITaxon_4686	Asparagus officinalis
OOPS:0003401	Alternaria leaf spot	NCBITaxon_5599	Alternaria alternata (Fr.:Fr.) Keissl.	NCBITaxon_51240	Juglans regia
OOPS:0003435	Alternaria late blight	NCBITaxon_5599	Alternaria alternata (Fr.:Fr.) Keissl.	NCBITaxon_55513	Pistacia vera L.
OOPS:0003469	Seed mold	NCBITaxon_5599	Alternaria alternata (Fr.:Fr.) Keissl.	NCBITaxon_57577	Trifolium pratense L.
OOPS:0000295	Leaf spot*	NCBITaxon_5599	Alternaria alternata (Fr.:Fr.) Keissl. (Canada)	NCBITaxon_145471	Brassica campestris
OOPS:0000296	Pod rot*	NCBITaxon_5599	Alternaria alternata (Fr.:Fr.) Keissl. (Canada)	NCBITaxon_145471	Brassica campestris
OOPS:0001345	Leaf spot*	NCBITaxon_5599	Alternaria alternata (Fr.:Fr.) Keissl. (Canada)	NCBITaxon_3705	Brassica napus
OOPS:0001346	Pod rot*	NCBITaxon_5599	Alternaria alternata (Fr.:Fr.) Keissl. (Canada)	NCBITaxon_3705	Brassica napus
OOPS:0001440	Leaf spot*	NCBITaxon_5599	Alternaria alternata (Fr.:Fr.) Keissl. (Canada)	NCBITaxon_3711	Brassica rapa
OOPS:0001441	Pod rot*	NCBITaxon_5599	Alternaria alternata (Fr.:Fr.) Keissl. (Canada)	NCBITaxon_3711	Brassica rapa
OOPS:0002577	Alternaria leaf blight, stem spot and head rot	NCBITaxon_5599	Alternaria alternata (Fr.:Fr.) Keissl. = A. tenuis Nees A. helianthi (Hansf.) Tubaki & Nishihara = Helminthosporium helianthi Hansf. A. helianthicola G.N. Rao & Rajagopalan A. leucanthemi E.S. Nelen A. tenuissima (Kunze:Fr.) Wiltshire A. zinniae M.B. Ellis	NCBITaxon_4232	Helianthus annuus
OOPS:0002642	Alternaria leaf blight, stem spot and head rot	NCBITaxon_5599	Alternaria alternata (Fr.:Fr.) Keissl. = A. tenuis Nees A. helianthi (Hansf.) Tubaki & Nishihara = Helminthosporium helianthi Hansf. A. helianthicola G.N. Rao & Rajagopalan A. leucanthemi E.S. Nelen A. tenuissima (Kunze:Fr.) Wiltshire A. zinniae M.B. Ellis	NCBITaxon_4233	Helianthus tuberosus
OOPS:0000814	Alternaria cone disorder	NCBITaxon_5599	Alternaria alternata (Fr.:Fr.) Keissl. = Alternaria tenuis Nees	NCBITaxon_3486	Humulus lupulus L.
OOPS:0001048	Alternaria leaf spot	NCBITaxon_5599	Alternaria alternata (Fr.:Fr.) Keissl. f. sp. cucurbitae	NCBITaxon_3653	Citrullus
OOPS:0001109	Alternaria leaf spot	NCBITaxon_5599	Alternaria alternata (Fr.:Fr.) Keissl. f. sp. cucurbitae	NCBITaxon_3655	Cucumis
OOPS:0001245	Alternaria leaf spot	NCBITaxon_5599	Alternaria alternata (Fr.:Fr.) Keissl. f. sp. cucurbitae	NCBITaxon_3660	Cucurbita
OOPS:0000297	Root rot	NCBITaxon_5599	Alternaria alternata (Fr.:Fr.)Keissl.	NCBITaxon_145471	Brassica campestris
OOPS:0001347	Root rot	NCBITaxon_5599	Alternaria alternata (Fr.:Fr.)Keissl.	NCBITaxon_3705	Brassica napus
OOPS:0001442	Root rot	NCBITaxon_5599	Alternaria alternata (Fr.:Fr.)Keissl.	NCBITaxon_3711	Brassica rapa
OOPS:0002341	Brown spot and Black pit	NCBITaxon_5599	Alternaria alternata (Fries.) Keissler	NCBITaxon_4113	Solanum tuberosum L.
OOPS:0001990	Alternaria blight	NCBITaxon_5599	Alternaria alternata (Fries) Keissler	NCBITaxon_3864	Lens culinaris Medik.
OOPS:0002144	Alternaria leaf and pod spot	NCBITaxon_5599	Alternaria alternate (Fr.:Fr.) Keissl. (syn. A. tenuis Nees)	NCBITaxon_3885	Phaseolus vulgaris L.
OOPS:0000263	Alternaria black spot = Dark pod spot (UK)	NCBITaxon_29911	Alternaria brassicae (Berk.) Sacc.	NCBITaxon_145471	Brassica campestris
OOPS:0000325	Alternaria leaf spot	NCBITaxon_29911	Alternaria brassicae (Berk.) Sacc.	NCBITaxon_161934	Beta vulgaris L.
OOPS:0001296	Alternaria black spot = Dark pod spot (UK)	NCBITaxon_29911	Alternaria brassicae (Berk.) Sacc.	NCBITaxon_3705	Brassica napus
OOPS:0001366	Alternaria black spot	NCBITaxon_29911	Alternaria brassicae (Berk.) Sacc.	NCBITaxon_3707	Brassica juncea var. crispifolia
OOPS:0001408	Alternaria black spot = Dark pod spot (UK)	NCBITaxon_29911	Alternaria brassicae (Berk.) Sacc.	NCBITaxon_3711	Brassica rapa
OOPS:0002121	Alternaria leaf and pod spot	NCBITaxon_29911	Alternaria brassicae (Berk.) Sacc.	NCBITaxon_3885	Phaseolus vulgaris L.
OOPS:0000258	Alternaria black spot = Dark pod spot (UK)	NCBITaxon_29001	Alternaria brassicicola (Schwein.) Wiltshire	NCBITaxon_145471	Brassica campestris
OOPS:0001289	Alternaria black spot = Dark pod spot (UK)	NCBITaxon_29001	Alternaria brassicicola (Schwein.) Wiltshire	NCBITaxon_3705	Brassica napus
OOPS:0001364	Alternaria black spot	NCBITaxon_29001	Alternaria brassicicola (Schwein.) Wiltshire	NCBITaxon_3707	Brassica juncea var. crispifolia
OOPS:0001403	Alternaria black spot = Dark pod spot (UK)	NCBITaxon_29001	Alternaria brassicicola (Schwein.) Wiltshire	NCBITaxon_3711	Brassica rapa
OOPS:0002118	Alternaria leaf and pod spot	NCBITaxon_29001	Alternaria brassicicola (Schwein.) Wiltshire	NCBITaxon_3885	Phaseolus vulgaris L.
OOPS:0002432	Alternaria leaf spot	NCBITaxon_157258	Alternaria carthami Chowdhury	NCBITaxon_4222	Carthamus tinctorius L.
OOPS:0001023	Alternaria leaf blight	NCBITaxon_283358	Alternaria cucumerina (Ellis & Everh.) J.A. Elliott	NCBITaxon_3653	Citrullus
OOPS:0001084	Alternaria leaf blight	NCBITaxon_283358	Alternaria cucumerina (Ellis & Everh.) J.A. Elliott	NCBITaxon_3655	Cucumis
OOPS:0001220	Alternaria leaf blight	NCBITaxon_283358	Alternaria cucumerina (Ellis & Everh.) J.A. Elliott	NCBITaxon_3660	Cucurbita
OOPS:0000095	Alternaria leaf spot	NCBITaxon_48095	Alternaria dauci (Kühn) Groves & Skolko	NCBITaxon_13547	Gerbera jamesonii H. Bolus ex J. D. Hook
OOPS:0003161	Embellisia skin blotch and bulb canker of garlic	NCBITaxon_230009	Alternaria embellisia Woudenb. & Crous (syns. Embellisia allii [Campan.] E. G. Simmons; Helminthosporium allii Campan.)	NCBITaxon_4679	Allium cepa
OOPS:0003249	Embellisia skin blotch and bulb canker of garlic	NCBITaxon_230009	Alternaria embellisia Woudenb. & Crous (syns. Embellisia allii [Campan.] E. G. Simmons; Helminthosporium allii Campan.)	NCBITaxon_4682	Allium sativum
OOPS:0001501	Leaf spot	NCBITaxon_283363	Alternaria euphorbiicola E. Simmons & Engelhard	NCBITaxon_37495	Euphorbia pulcherrima Willd. ex Klotzsch
OOPS:0000789	Alternaria blight	NCBITaxon_1187927	Alternaria humuli Simmons	NCBITaxon_3486	Humulus lupulus L.
OOPS:0000245	Alternaria black spot = Dark pod spot (UK)	NCBITaxon_119919	Alternaria japonica H. Yoshii	NCBITaxon_145471	Brassica campestris
OOPS:0001266	Alternaria black spot = Dark pod spot (UK)	NCBITaxon_119919	Alternaria japonica H. Yoshii	NCBITaxon_3705	Brassica napus
OOPS:0001390	Alternaria black spot = Dark pod spot (UK)	NCBITaxon_119919	Alternaria japonica H. Yoshii	NCBITaxon_3711	Brassica rapa
OOPS:0002236	Brown stem blight	NCBITaxon_75319	Alternaria linicola Groves & Skolko	NCBITaxon_4005	Linum usitatissimum
OOPS:0002237	Brown stem blight	NCBITaxon_75319	Alternaria linicola Groves & Skolko	NCBITaxon_4005	Linum
OOPS:0002872	Stackburn (Alternaria leaf spot)	NCBITaxon_714880	Alternaria padwickii (Ganguly) M.B. Ellis	NCBITaxon_4530	Oryza sativa L.
OOPS:0003192	Purple blotch	NCBITaxon_48098	Alternaria porri (Ellis) Cif. (syn. Macrosporium porri Ellis)	NCBITaxon_4679	Allium cepa
OOPS:0003280	Purple blotch	NCBITaxon_48098	Alternaria porri (Ellis) Cif. (syn. Macrosporium porri Ellis)	NCBITaxon_4682	Allium sativum
OOPS:0001359	Alternaria black spot	NCBITaxon_119919	Alternaria raphani Groves & Skolko	NCBITaxon_3707	Brassica juncea var. crispifolia
OOPS:0002332	Early blight	NCBITaxon_48100	Alternaria solani (E&M) Jones & Grout	NCBITaxon_4113	Solanum tuberosum L.
OOPS:0003133	Alternaria leaf spot	NCBITaxon_48100	Alternaria solani Sorauer	NCBITaxon_45837	Solanum pseudocapsicum L.
OOPS:0002688	Alternaria leaf spot	NCBITaxon_283360	Alternaria sonchi J.J. Davis in J.A. Elliott	NCBITaxon_4236	Lactuca sativa L.
